# formatVersion	captureKey	name=value fields (UTF-8, CRLF)
2	MAPPER_ARMOURER|Generic|Default	alphaTextureName=	border=0,0,0,0	boundsCenter=0,1.0390625,0	boundsSize=1,2.609375,0.2	capturedPivotX=0.5	capturedPivotY=0.1017964	column=183	columnOffsetRaw=0	gameMapX=477	gameMapY=410	height=167	index=9	material=Universal Render Pipeline/2D/Sprite-Unlit-Default	nativeSortingOrder=-988	normalizedHorizontalFlip=false	packed=false	packingRotation=None	pivot=32,16.9999313	pivotX=0	pivotY=0	pixelsPerUnit=64	pngFile=Fragments\MAPPER_ARMOURER_Generic_Default\fragment_009.png	position=33.5,128.25,0	positionOffsetX=-2	positionOffsetY=-0.265625	positionOffsetZ=0	ppu=64	rect=5816,4828,64,167	relativeTileX=-1	relativeTileY=2	row=388	rowOffset=3	rowOffsetRaw=3	sha256=CDBA4BD4CF20CC3AAF274B63899A31EE36A415B6F2D66C187AAEC22B96A3D396	shader=Universal Render Pipeline/2D/Sprite-Unlit-Default	sortingLayerId=0	spriteInstanceId=38034	spriteName=tile_workshops 1575	textureInstanceId=7196	textureName=AllTileSprites	textureRect=5816,4828,64,167	textureRectOffset=0,0	tileX=289	tileY=222	triangles=0,1,2,2,1,3	uv=0.709960938,0.6097412;0.717773438,0.6097412;0.709960938,0.589355469;0.717773438,0.589355469	vertices=-0.5,2.34375;0.5,2.34375;-0.5,-0.265625;0.5,-0.265625	width=64
2	MAPPER_ARMOURER|Generic|Default	alphaTextureName=	border=0,0,0,0	boundsCenter=0,-0.0078125,0	boundsSize=1,0.5,0.2	capturedPivotX=0.5	capturedPivotY=0.5151515	column=186	columnOffsetRaw=3	gameMapX=480	gameMapY=408	height=33	index=10	material=Universal Render Pipeline/2D/Sprite-Unlit-Default	nativeSortingOrder=-939	normalizedHorizontalFlip=false	packed=false	packingRotation=None	pivot=32,16.5	pivotX=0	pivotY=0	pixelsPerUnit=64	pngFile=Fragments\MAPPER_ARMOURER_Generic_Default\fragment_010.png	position=36,128,0	positionOffsetX=0.5	positionOffsetY=-0.515625	positionOffsetZ=0	ppu=64	rect=3187,772,64,32	relativeTileX=1	relativeTileY=-1	row=389	rowOffset=4	rowOffsetRaw=4	sha256=F56D87B9FECA627E8F0B026197E649C6C10DB6818E49D5A6E2B8D0532AA83834	shader=Universal Render Pipeline/2D/Sprite-Unlit-Default	sortingLayerId=0	spriteInstanceId=38032	spriteName=tile_workshops 1574	textureInstanceId=7196	textureName=AllTileSprites	textureRect=3187,772,64,32	textureRectOffset=0,0	tileX=291	tileY=219	triangles=0,1,2,2,1,3	uv=0.3890381,0.09814453;0.3968506,0.09814453;0.3890381,0.09423828;0.3968506,0.09423828	vertices=-0.5,0.2421875;0.5,0.2421875;-0.5,-0.2578125;0.5,-0.2578125	width=64
2	MAPPER_ARMOURER|Generic|Default	alphaTextureName=	border=0,0,0,0	boundsCenter=0,-0.0078125,0	boundsSize=1,0.5,0.2	capturedPivotX=0.5	capturedPivotY=0.5151515	column=185	columnOffsetRaw=2	gameMapX=479	gameMapY=409	height=33	index=11	material=Universal Render Pipeline/2D/Sprite-Unlit-Default	nativeSortingOrder=-939	normalizedHorizontalFlip=false	packed=false	packingRotation=None	pivot=32,16.5	pivotX=0	pivotY=0	pixelsPerUnit=64	pngFile=Fragments\MAPPER_ARMOURER_Generic_Default\fragment_011.png	position=35,128,0	positionOffsetX=-0.5	positionOffsetY=-0.515625	positionOffsetZ=0	ppu=64	rect=3121,772,64,32	relativeTileX=0	relativeTileY=0	row=389	rowOffset=4	rowOffsetRaw=4	sha256=BD7B809A6708D4A4A3DA7A41511D10E32B951E1CAF5C1BFEB8B0014C4A22D8F5	shader=Universal Render Pipeline/2D/Sprite-Unlit-Default	sortingLayerId=0	spriteInstanceId=38030	spriteName=tile_workshops 1573	textureInstanceId=7196	textureName=AllTileSprites	textureRect=3121,772,64,32	textureRectOffset=0,0	tileX=290	tileY=220	triangles=0,1,2,2,1,3	uv=0.380981445,0.09814453;0.388793945,0.09814453;0.380981445,0.09423828;0.388793945,0.09423828	vertices=-0.5,0.2421875;0.5,0.2421875;-0.5,-0.2578125;0.5,-0.2578125	width=64
2	MAPPER_ARMOURER|Generic|Default	alphaTextureName=	border=0,0,0,0	boundsCenter=0,-0.0078125,0	boundsSize=1,0.5,0.2	capturedPivotX=0.5	capturedPivotY=0.5151515	column=184	columnOffsetRaw=1	gameMapX=478	gameMapY=410	height=33	index=12	material=Universal Render Pipeline/2D/Sprite-Unlit-Default	nativeSortingOrder=-939	normalizedHorizontalFlip=false	packed=false	packingRotation=None	pivot=32,16.5	pivotX=0	pivotY=0	pixelsPerUnit=64	pngFile=Fragments\MAPPER_ARMOURER_Generic_Default\fragment_012.png	position=34,128,0	positionOffsetX=-1.5	positionOffsetY=-0.515625	positionOffsetZ=0	ppu=64	rect=3055,776,64,32	relativeTileX=-1	relativeTileY=1	row=389	rowOffset=4	rowOffsetRaw=4	sha256=E5AAAA0CBEFA15BD36E4DD4AD2E5DABE9869E391DB98958E0D4DB0251DF983ED	shader=Universal Render Pipeline/2D/Sprite-Unlit-Default	sortingLayerId=0	spriteInstanceId=38028	spriteName=tile_workshops 1572	textureInstanceId=7196	textureName=AllTileSprites	textureRect=3055,776,64,32	textureRectOffset=0,0	tileX=289	tileY=221	triangles=0,1,2,2,1,3	uv=0.3729248,0.09863281;0.3807373,0.09863281;0.3729248,0.09472656;0.3807373,0.09472656	vertices=-0.5,0.2421875;0.5,0.2421875;-0.5,-0.2578125;0.5,-0.2578125	width=64
2	MAPPER_ARMOURER|Generic|Default	alphaTextureName=	border=0,0,0,0	boundsCenter=0,-0.0078125,0	boundsSize=1,0.5,0.2	capturedPivotX=0.5	capturedPivotY=0.5151515	column=185	columnOffsetRaw=2	gameMapX=480	gameMapY=409	height=33	index=13	material=Universal Render Pipeline/2D/Sprite-Unlit-Default	nativeSortingOrder=-890	normalizedHorizontalFlip=false	packed=false	packingRotation=None	pivot=32,16.5	pivotX=0	pivotY=0	pixelsPerUnit=64	pngFile=Fragments\MAPPER_ARMOURER_Generic_Default\fragment_013.png	position=35.5,127.75,0	positionOffsetX=0	positionOffsetY=-0.765625	positionOffsetZ=0	ppu=64	rect=2989,777,64,32	relativeTileX=0	relativeTileY=-1	row=390	rowOffset=5	rowOffsetRaw=5	sha256=A1D4A3A4E83D5E69D6C538CD40DC9F82B804C6EAD8E3D7609DDF229A56F480A7	shader=Universal Render Pipeline/2D/Sprite-Unlit-Default	sortingLayerId=0	spriteInstanceId=38026	spriteName=tile_workshops 1571	textureInstanceId=7196	textureName=AllTileSprites	textureRect=2989,777,64,32	textureRectOffset=0,0	tileX=290	tileY=219	triangles=0,1,2,2,1,3	uv=0.364868164,0.09875488;0.372680664,0.09875488;0.364868164,0.09484863;0.372680664,0.09484863	vertices=-0.5,0.2421875;0.5,0.2421875;-0.5,-0.2578125;0.5,-0.2578125	width=64
2	MAPPER_ARMOURER|Generic|Default	alphaTextureName=	border=0,0,0,0	boundsCenter=0,-0.0078125,0	boundsSize=1,0.5,0.2	capturedPivotX=0.5	capturedPivotY=0.5151515	column=184	columnOffsetRaw=1	gameMapX=479	gameMapY=410	height=33	index=14	material=Universal Render Pipeline/2D/Sprite-Unlit-Default	nativeSortingOrder=-890	normalizedHorizontalFlip=false	packed=false	packingRotation=None	pivot=32,16.5	pivotX=0	pivotY=0	pixelsPerUnit=64	pngFile=Fragments\MAPPER_ARMOURER_Generic_Default\fragment_014.png	position=34.5,127.75,0	positionOffsetX=-1	positionOffsetY=-0.765625	positionOffsetZ=0	ppu=64	rect=2923,779,64,32	relativeTileX=-1	relativeTileY=0	row=390	rowOffset=5	rowOffsetRaw=5	sha256=406AB09E2EE6C53D1F6D3ADECC98B109ED035719557240A63A8B6A6A586D75D6	shader=Universal Render Pipeline/2D/Sprite-Unlit-Default	sortingLayerId=0	spriteInstanceId=38024	spriteName=tile_workshops 1570	textureInstanceId=7196	textureName=AllTileSprites	textureRect=2923,779,64,32	textureRectOffset=0,0	tileX=289	tileY=220	triangles=0,1,2,2,1,3	uv=0.356811523,0.09899902;0.364624023,0.09899902;0.356811523,0.09509277;0.364624023,0.09509277	vertices=-0.5,0.2421875;0.5,0.2421875;-0.5,-0.2578125;0.5,-0.2578125	width=64
2	MAPPER_ARMOURER|Generic|Default	alphaTextureName=	border=0,0,0,0	boundsCenter=0,-0.0078125,0	boundsSize=1,0.5,0.2	capturedPivotX=0.5	capturedPivotY=0.5151515	column=185	columnOffsetRaw=2	gameMapX=480	gameMapY=410	height=33	index=15	material=Universal Render Pipeline/2D/Sprite-Unlit-Default	nativeSortingOrder=-841	normalizedHorizontalFlip=false	packed=false	packingRotation=None	pivot=32,16.5	pivotX=0	pivotY=0	pixelsPerUnit=64	pngFile=Fragments\MAPPER_ARMOURER_Generic_Default\fragment_015.png	position=35,127.5,0	positionOffsetX=-0.5	positionOffsetY=-1.015625	positionOffsetZ=0	ppu=64	rect=2857,779,64,32	relativeTileX=-1	relativeTileY=-1	row=391	rowOffset=6	rowOffsetRaw=6	sha256=79F15EBB5F26D911941AA0D8F3FB387DE806D81D74088E126A89F4B4CCAEE4DC	shader=Universal Render Pipeline/2D/Sprite-Unlit-Default	sortingLayerId=0	spriteInstanceId=38022	spriteName=tile_workshops 1569	textureInstanceId=7196	textureName=AllTileSprites	textureRect=2857,779,64,32	textureRectOffset=0,0	tileX=289	tileY=219	triangles=0,1,2,2,1,3	uv=0.348754883,0.09899902;0.356567383,0.09899902;0.348754883,0.09509277;0.356567383,0.09509277	vertices=-0.5,0.2421875;0.5,0.2421875;-0.5,-0.2578125;0.5,-0.2578125	width=64
2	MAPPER_ARMOURY|Generic|Default	alphaTextureName=	border=0,0,0,0	boundsCenter=0,1.375,0	boundsSize=1,3.265625,0.2	capturedPivotX=0.5	capturedPivotY=0.08095238	column=173	columnOffsetRaw=1	gameMapX=483	gameMapY=436	height=210	index=0	material=Universal Render Pipeline/2D/Sprite-Unlit-Default	nativeSortingOrder=580	normalizedHorizontalFlip=false	packed=false	packingRotation=None	pivot=32,16.4999237	pivotX=0	pivotY=0	pixelsPerUnit=64	pngFile=Fragments\MAPPER_ARMOURY_Generic_Default\fragment_000.png	position=23.5,120.25,0	positionOffsetX=-0.5	positionOffsetY=0.484375	positionOffsetZ=0	ppu=64	rect=5816,7478,64,209	relativeTileX=2	relativeTileY=2	row=420	rowOffset=0	rowOffsetRaw=0	sha256=D32F5007DB627A5A6214667293EB4342FFC8AEAB4BC885A3F5E74FE34815AF40	shader=Universal Render Pipeline/2D/Sprite-Unlit-Default	sortingLayerId=0	spriteInstanceId=11066	spriteName=tile_buildings2 309	textureInstanceId=7196	textureName=AllTileSprites	textureRect=5816,7478,64,209	textureRectOffset=0,0	tileX=263	tileY=216	triangles=0,1,2,2,1,3	uv=0.709960938,0.9383545;0.717773438,0.9383545;0.709960938,0.9128418;0.717773438,0.9128418	vertices=-0.5,3.0078125;0.5,3.0078125;-0.5,-0.2578125;0.5,-0.2578125	width=64
2	MAPPER_ARMOURY|Generic|Default	alphaTextureName=	border=0,0,0,0	boundsCenter=0,1.3828125,0	boundsSize=1,3.28125,0.2	capturedPivotX=0.5	capturedPivotY=0.08056872	column=174	columnOffsetRaw=2	gameMapX=484	gameMapY=436	height=211	index=1	material=Universal Render Pipeline/2D/Sprite-Unlit-Default	nativeSortingOrder=629	normalizedHorizontalFlip=false	packed=false	packingRotation=None	pivot=32,16.49991	pivotX=0	pivotY=0	pixelsPerUnit=64	pngFile=Fragments\MAPPER_ARMOURY_Generic_Default\fragment_001.png	position=24,120,0	positionOffsetX=0	positionOffsetY=0.234374985	positionOffsetZ=0	ppu=64	rect=5156,7678,64,210	relativeTileX=2	relativeTileY=1	row=421	rowOffset=1	rowOffsetRaw=1	sha256=7260335109584267F7937EA92F7DC8517B2144E8CADEE013F706AA2D3FB42F4F	shader=Universal Render Pipeline/2D/Sprite-Unlit-Default	sortingLayerId=0	spriteInstanceId=11064	spriteName=tile_buildings2 308	textureInstanceId=7196	textureName=AllTileSprites	textureRect=5156,7678,64,210	textureRectOffset=0,0	tileX=263	tileY=215	triangles=0,1,2,2,1,3	uv=0.629394531,0.9628906;0.637207031,0.9628906;0.629394531,0.937255859;0.637207031,0.937255859	vertices=-0.5,3.0234375;0.5,3.0234375;-0.5,-0.2578125;0.5,-0.2578125	width=64
2	MAPPER_ARMOURY|Generic|Default	alphaTextureName=	border=0,0,0,0	boundsCenter=0,1.3828125,0	boundsSize=1,3.28125,0.2	capturedPivotX=0.5	capturedPivotY=0.08056872	column=173	columnOffsetRaw=1	gameMapX=483	gameMapY=437	height=211	index=2	material=Universal Render Pipeline/2D/Sprite-Unlit-Default	nativeSortingOrder=629	normalizedHorizontalFlip=false	packed=false	packingRotation=None	pivot=32,16.49991	pivotX=0	pivotY=0	pixelsPerUnit=64	pngFile=Fragments\MAPPER_ARMOURY_Generic_Default\fragment_002.png	position=23,120,0	positionOffsetX=-1	positionOffsetY=0.234374985	positionOffsetZ=0	ppu=64	rect=5420,7680,64,210	relativeTileX=1	relativeTileY=2	row=421	rowOffset=1	rowOffsetRaw=1	sha256=B5C132E18147C9278F5A264356AFBDF6EA03F782841B9FEB65076267200AD442	shader=Universal Render Pipeline/2D/Sprite-Unlit-Default	sortingLayerId=0	spriteInstanceId=11062	spriteName=tile_buildings2 307	textureInstanceId=7196	textureName=AllTileSprites	textureRect=5420,7680,64,210	textureRectOffset=0,0	tileX=262	tileY=216	triangles=0,1,2,2,1,3	uv=0.6616211,0.963134766;0.6694336,0.963134766;0.6616211,0.9375;0.6694336,0.9375	vertices=-0.5,3.0234375;0.5,3.0234375;-0.5,-0.2578125;0.5,-0.2578125	width=64
